spec,window,outcome,ATT,SE,ci_low,ci_high,pval,N_obs,p_fdr
main,2011_2018,func_cap,0.015033094049484235,0.008412879027622054,-0.001456148844654991,0.03152233694362346,0.07395133684985375,23636,0.19720356493294333
main,2011_2018,cog_cap,-0.22780663763218015,0.22348313154671587,-0.6658335754637432,0.21022030019938295,0.30803872977233215,11086,0.35204426259695104
main,2011_2018,psych_cap,0.007102905608045498,0.00588565893921315,-0.004432985912812277,0.018638797128903272,0.22750312868313569,21452,0.30333750491084754
main,2011_2018,srh_cap_fixed,-0.0015851945630858916,0.00948846355549836,-0.020182583131862677,0.017012194005690894,0.867318540082755,22471,0.867318540082755
main,2011_2018,bhci_fixed,0.010949172293022542,0.005307681600595178,5.46116355855995e-4,0.02135222823018909,0.03912291936852646,21376,0.19720356493294333
main,2011_2018,bhci4_z,0.0561655030558504,0.04183184436955615,-0.02582491190847966,0.13815591802018046,0.1793855084682718,11060,0.2870168135492349
main,2011_2018,hci_anderson,0.08227912510943922,0.04577731436873266,-0.007444411053276798,0.17200266127215524,0.07227567470205556,11060,0.19720356493294333
main,2011_2018,hci_pca,0.0529902835805867,0.03896239847722428,-0.023376017434772897,0.1293565845959463,0.173818377636855,11060,0.2870168135492349
