spec,window,outcome,ATT,SE,ci_low,ci_high,pval,N_obs,p_fdr
chronic_ext,2011_2018,func_cap,0.02128081230216567,0.011009921606798277,-2.9863404715895284e-4,0.04286025865149029,0.053251485510207974,14407,0.08520237681633276
chronic_ext,2011_2018,cog_cap,0.427352756304104,0.2850746396622827,-0.13139353743397003,0.986099050042178,0.1338500900979099,6999,0.1784667867972132
chronic_ext,2011_2018,psych_cap,0.0062746383076746634,0.007669048822736383,-0.008756697384888646,0.021305974000237975,0.4132562045460962,13119,0.47229280519553846
chronic_ext,2011_2018,srh_cap_fixed,0.0020753067714834156,0.010892582431573334,-0.01927415479440032,0.02342476833736715,0.8488979343624913,13697,0.8488979343624913
chronic_ext,2011_2018,bhci_fixed,0.013817503153577843,0.00675587289555995,5.759922782803406e-4,0.027059014028875346,0.04082942808606075,13084,0.0816588561721215
chronic_ext,2011_2018,bhci4_z,0.14312533655362833,0.06292050233819463,0.01980115197076686,0.2664495211364898,0.022923865824853566,6985,0.0816588561721215
chronic_ext,2011_2018,hci_anderson,0.1395832784236339,0.05989660619906685,0.022185930273462884,0.25698062657380494,0.0197848193637661,6985,0.0816588561721215
chronic_ext,2011_2018,hci_pca,0.13942651962076724,0.06577387292560823,0.010509728686575126,0.26834331055495936,0.03402411620246266,6985,0.0816588561721215
