obs_est,boot_mean,boot_sd,ci_low,ci_high,p,n_success,label
0.015217968251448048,0.015126505659995782,0.00694284200932,-6.870569670933837e-4,0.028629807813310586,0.06030150753768844,199,rq1_func
0.009720908387585617,0.009385981565973506,0.0044514264707602004,0.0010441614521094066,0.01767820511051053,0.020100502512562814,199,rq1_bhci
0.034445151199486206,0.034500406453926255,0.008879140933650146,0.01892551703827217,0.052205588719348855,0,199,rq2_q5_bhci
0.030622342740572746,0.03161117060036446,0.01139008296781252,0.010512953519389365,0.054929890637900936,0,199,rq2_dvi1_bhci
0.012006688861474941,0.011515280795160229,0.007608809061069526,-0.0033605071929334717,0.027768309132696383,0.10050251256281408,199,rq2_q5_q1_bhci
